ticker,wacc_bps_shift,terminal_g_bps_shift,wacc,terminal_growth,dcf_price
WOW.AX,100,0,0.05446582422401918,0.015,23.354410311101176
WOW.AX,100,25,0.05446582422401918,0.017499999999999998,25.103178999697388
WOW.AX,100,50,0.05446582422401918,0.02,27.105643737636516
WOW.AX,200,-50,0.06446582422401918,0.009999999999999998,14.234137519313856
WOW.AX,200,-25,0.06446582422401918,0.012499999999999999,15.062116124006428
WOW.AX,200,0,0.06446582422401918,0.015,15.97378671378985
WOW.AX,200,25,0.06446582422401918,0.017499999999999998,16.982514110820482
WOW.AX,200,50,0.06446582422401918,0.02,18.104668776392085
TCO0.DE,-200,-50,0.04503168981471782,0.009999999999999998,13.411874190165125
TCO0.DE,-200,-25,0.04503168981471782,0.012499999999999999,14.29448939457167
TCO0.DE,-200,0,0.04503168981471782,0.015,15.32405190861212
TCO0.DE,-200,25,0.04503168981471782,0.017499999999999998,16.54059214195879
TCO0.DE,-200,50,0.04503168981471782,0.02,18.000132396948302
TCO0.DE,-100,-50,0.05503168981471782,0.009999999999999998,9.9507004397132
TCO0.DE,-100,-25,0.05503168981471782,0.012499999999999999,10.432741277723684
TCO0.DE,-100,0,0.05503168981471782,0.015,10.974989521447192
TCO0.DE,-100,25,0.05503168981471782,0.017499999999999998,11.5894764848234
TCO0.DE,-100,50,0.05503168981471782,0.02,12.291667890466913
TCO0.DE,0,-50,0.06503168981471782,0.009999999999999998,7.7491555947048525
TCO0.DE,0,-25,0.06503168981471782,0.012499999999999999,8.042519895723592
TCO0.DE,0,0,0.06503168981471782,0.015,8.36520204530043
TCO0.DE,0,25,0.06503168981471782,0.017499999999999998,8.721828091132029
TCO0.DE,0,50,0.06503168981471782,0.02,9.118051368080083
TCO0.DE,100,-50,0.07503168981471782,0.009999999999999998,6.226075139496
TCO0.DE,100,-25,0.07503168981471782,0.012499999999999999,6.417804071693884
TCO0.DE,100,0,0.07503168981471782,0.015,6.625501980676331
TCO0.DE,100,25,0.07503168981471782,0.017499999999999998,6.8512506291426485
TCO0.DE,100,50,0.07503168981471782,0.02,7.097510064141816
TCO0.DE,200,-50,0.08503168981471783,0.009999999999999998,5.110122433138533
TCO0.DE,200,-25,0.08503168981471783,0.012499999999999999,5.241932909938814
TCO0.DE,200,0,0.08503168981471783,0.015,5.383154160429478
TCO0.DE,200,25,0.08503168981471783,0.017499999999999998,5.534831335455584
TCO0.DE,200,50,0.08503168981471783,0.02,5.698170299946042
MQG.AX,-200,-50,0.027004715872469384,0.009999999999999998,790.6209475361869
MQG.AX,-200,-25,0.027004715872469384,0.012499999999999999,1020.0599645884865
MQG.AX,-200,0,0.027004715872469384,0.015,1345.0610172148538
MQG.AX,-200,25,0.027004715872469384,0.017499999999999998,1841.0303854579672
MQG.AX,-200,50,0.027004715872469384,0.02,2691.025082688671
MQG.AX,-100,-50,0.03700471587246938,0.009999999999999998,216.60694011025709
MQG.AX,-100,-25,0.03700471587246938,0.012499999999999999,294.98273411697136
MQG.AX,-100,0,0.03700471587246938,0.015,391.16739111036316
MQG.AX,-100,25,0.03700471587246938,0.017499999999999998,512.0088176825302
MQG.AX,-100,50,0.03700471587246938,0.02,668.3819836493583
MQG.AX,0,-50,0.047004715872469384,0.009999999999999998,-47.72338298761085
MQG.AX,0,-25,0.047004715872469384,0.012499999999999999,-10.464953058710593
MQG.AX,0,0,0.047004715872469384,0.015,32.61424873352465
MQG.AX,0,25,0.047004715872469384,0.017499999999999998,82.99384311019298
MQG.AX,0,50,0.047004715872469384,0.02,142.7013627675025
MQG.AX,100,-50,0.057004715872469386,0.009999999999999998,-199.98463668037024
MQG.AX,100,-25,0.057004715872469386,0.012499999999999999,-179.1081202987799
MQG.AX,100,0,0.057004715872469386,0.015,-155.74658337271396
MQG.AX,100,25,0.057004715872469386,0.017499999999999998,-129.42824288407041
MQG.AX,100,50,0.057004715872469386,0.02,-99.55382314064411
MQG.AX,200,-50,0.06700471587246938,0.009999999999999998,-299.12875890671523
MQG.AX,200,-25,0.06700471587246938,0.012499999999999999,-286.2149039525187
MQG.AX,200,0,0.06700471587246938,0.015,-272.05944477671005
MQG.AX,200,25,0.06700471587246938,0.017499999999999998,-256.4742774482202
MQG.AX,200,50,0.06700471587246938,0.02,-239.23127993831042
